randomness,timestamp,tweet,label
8289,31-10-2019 18:03,b'Happy Halloween! \n\n#holidayinnexpresssuitesgeorgia #georgia #relax #travel #enjoy https://t.co/cTtFkB3SdZ',1
5313,30-10-2019 14:00,"b'\xe2\x80\x9cThese days, there\xe2\x80\x99s no harm in sharing it. I think everybody knows the great work it can do. Anybody that is lucky\xe2\x80\xa6 https://t.co/TNdqFYr4aq'",0
10389,31-10-2019 11:10,b'Me he encaminado de New York\n#newyork #nuevayork #travel #travellover #enjoy #likeachild #comounnio #I love https://t.co/vH8JUU3EEN',1
12258,31-10-2019 06:56,b'RT @AnnRiya6: Awesome  shopping in the romantic\nhttps://t.co/yyyqh0Q7xZ\n #Kashmir\n#internationaltouroperator #indiatouroperator #fortunetou',1
21382,31-10-2019 13:37,b'RT @VeronicaHeney: Call for participants: As part of my PhD project I am looking to interview people with experience of #selfharm about rep\xe2\x80\xa6',0
14063,29-10-2019 21:51,"b'RT @Dr_Elkhatib1: #Free from Monday, 28 October 2019 until Friday, 01 November 2019. Please #download and #enjoy.\n\n#KU #IAN1 #RRBC #IARTG #'",1
22235,26-10-2019 17:16,b'Studies in how complex tasks affect hormones to treat #mentalillness\nhttps://t.co/FFqbLuLWs0',0
4310,31-10-2019 14:26,b'#samhain #halloweencostume #halloween #samhaincelebration #samhain2019 #catfancydress #catcostume #blackcat https://t.co/gfRG8jiBZC',1
6747,30-10-2019 17:27,b'Does it get any better than this?\n\n#HolidayInnExpressUCF #orlando #relax #travel #enjoy https://t.co/1trbXEMVHw',1
10872,31-10-2019 15:54,"b'Often, individuals with #mentalillness or addiction end up in jail or prison because no help is available in a cris\xe2\x80\xa6 https://t.co/PU5Ha7NlZ2'",0
15481,27-10-2019 20:29,"b'RT @HouseGarrenin: Long weekends fuck me up \n(To my non-Canadian friends, thanksgiving was this past weekend) \nMy mental state is very depe\xe2\x80\xa6'",0
16631,01-11-2019 05:29,b'RT @knocksamsummer: #Orbic #Wine icons pack now available on play store...\nGo Grab them \n#Enjoy\nhttps://t.co/9D2ULDf8ug https://t.co/6xB',1
10023,31-10-2019 15:19,b'Last finalist entry for this years #Healthcare Bursary - \xe2\x80\x9cImproving the Service for #MentalHealth in the Emergency\xe2\x80\xa6 https://t.co/8yk2mRNEce',0
22542,01-11-2019 00:20,"b'The Key to Open your Heart: https://t.co/mdALb9bmKW\n""Gods Guidance Allowed Me to Overcome Temptation in the https://t.co/EYNqMmaw2D'",1
7581,31-10-2019 18:12,b'Halloween at home is simply the best. #Safe &amp; #Happy https://t.co/EFrOE9fyAt',1
12053,26-10-2019 21:19,b'RT @AliBeckZeck: Were you aware that pill you were swallowing for #anxiety/#depression was toxic to your brain? Did you know it could damag\xe2\x80\xa6',0
14887,31-10-2019 12:24,b'RT @FABResearch: A concise summary of what the latest research tells us about dietary interventions for #depression. The news is good - on\xe2\x80\xa6',0
9259,30-10-2019 18:06,b'I just published my first story on Medium. Let me know what you think:\n#medium #Mentalhealth\xe2\x80\xa6 https://t.co/QEu0aJvnHl',0
16969,30-10-2019 11:53,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
5307,26-10-2019 12:49,b'\xe2\x80\x9cShe overcame everything that was meant to destroy her.\xe2\x80\x9d\xf0\x9f\x92\x95\n#mentalillness #mentalhealth #MentalHealthMatters\xe2\x80\xa6 https://t.co/Zf4bViUbW1',0
6360,01-11-2019 01:47,b'Childhood should be a time of joy! #HappyHalloween #fun #joy @trafalgarcastle https://t.co/ufduqHgQkd',1
2666,31-10-2019 18:39,"b""RT @the_verivery: VERIVERY - 'Tag Tag Tag' Halloween Special Video\n\n https://t.co/jPiHm3Nsr6\n https://t.co/DhvTxrNc6v\n\n# #VERIVERY #V""",1
1889,30-10-2019 19:04,"b""RT @fauntee: New video alert\xe3\x80\x8b\xe3\x80\x8b\n#mentalhealthawareness \n#womensmentalhealthmatters.\n I've touched on mental health and the struggles women f\xe2\x80\xa6""",0
15808,31-10-2019 07:02,b'RT @JoeCrusade: This would definitely get my vote #mentalthsupport #TimeForChange #MentalHealthAwareness #increasementalhealthfunding https\xe2\x80\xa6',0
12643,29-10-2019 17:21,b'RT @BigLittleLions: Where Are You Now on @youtubemusic For everyone touched by the awfulness of dementia. Dedicated to Jim O.\n\nhttps://t.co\xe2\x80\xa6',0
887,31-10-2019 08:30,"b""How playing the piano is amazing for our brain! Note that it doesn't specify needing to know how to play...\xe2\x80\xa6 https://t.co/vopkKfoSsK""",0
2496,31-10-2019 09:31,"b""RT @SamTaweets: Well it's taken me an afternoon of scouring the interweb, but we managed to find this morning's stoush between Michael Felg""",1
10549,31-10-2019 23:56,b'My favorite father came for a visit  Oui oui  #fatherdaughter #family #happy #ThursdayMotivation https://t.co/xTq24bV3N7',1
19493,01-11-2019 06:48,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
14903,31-10-2019 18:04,b'RT @FairyF_30:  Good day to everyone  Day 92 \n10/31/2019 \n HAPPY HALLOWEEN \n\n#Fairytail #FT #Natsu #Lucy #halloween2019 #Erza #',1
10133,31-10-2019 18:45,b'Liked on YouTube: Note 10 Plus WhiteStone Dome Installation  Best Screen In The Game https://t.co/Q3qIwwGuwx https://t.co/ODxhV1Z65n',1
7026,01-11-2019 01:30,b'Feels good? Show with Dianne #stickers! #fun #cute #blogger #iphone #ios10 #text #iMessage #imessagesticker #animals\nhttps://t.co/1Qv3GDmXsV',1
14237,01-11-2019 03:35,b'RT @DubaiTrends: The best skyline. Photo by ig:frankographie #PicsDubai #Dubai #MyDubai #DubaiCity #PhotoOfTheDay #PicOfTheDay #InstaLike #',1
7713,31-10-2019 17:58,"b'Happy #halloween2019 from ""The Adams Family"" &amp; at Wilsons #Pharmasave in @town_berwick . #Drugstore #Halloween #Fun https://t.co/ozCSkL2PX5'",1
7570,31-10-2019 18:50,b'Halloween 2019: The Crowening  Moira Rose would be proud of my dedication. @schittscreek \n______\n#halloween https://t.co/wxcmGQ7PNL',1
7154,01-11-2019 07:17,"b'FREE ON NOVEMBER 3RD ON AMAZON!!!! Heal Your Broken Heart. Dont give up! Let me help you  Before you know it, yo https://t.co/kOzWdo1x6l'",1
8178,31-10-2019 16:19,b'Happy Halloween to all! Check out our blog for a little history of Halloween! \n\nhttps://t.co/LWjtUgkdwt\n\n#blog https://t.co/N4nCnv9DJ4',1
19310,30-10-2019 09:15,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
13885,28-10-2019 00:12,"b'RT @dlhampton: ""Insight and understanding from someone who knows firsthand."" Dr. Michael Merzenich https://t.co/cxo0C2J1HZ\n\n#selfhelp #anxi\xe2\x80\xa6'",0
11750,30-10-2019 15:09,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
17665,30-10-2019 22:29,"b'RT @MedavieBC: Keynote, Juno award winner @serenaryder takes the stage to talk to us about her journey with #MentalIllness, regaining her h\xe2\x80\xa6'",0
19360,01-11-2019 03:39,"b'RT @RashadaWrites: Good morning, friends! #HelloNovember #enjoy #Fridaymorning #winter #autumn #nature #breeze #weather \n\nhttps://t.'",1
6656,01-11-2019 03:30,b'Discover the secret path to a #happy #life in the latest book in The Freedom Project series: #Happiness. https://t.co/1fSQp7J6qB',1
15362,31-10-2019 20:18,"b'RT @happy2organize: Good morning! #Happy  thought: ""One smile can start a friendship.  One word can make your day.  One person can change'",1
13624,27-10-2019 18:48,b'RT @Danwhite1972: *except if you have a disability &amp; require support or funding in your education. We also reserve the right to force your\xe2\x80\xa6',0
13509,31-10-2019 17:09,b'RT @ct_cashton: https://t.co/P937qQ9JU2 #New #music #OutNow @taox100b  ft #AlmightyCash Ton #happy #Halloween #howyoufigure  #linknbio  #cl',1
13100,01-11-2019 09:23,"b'RT @CarmenSpinoza11: Our Mexican friends use Da de Muertos to #remember their past and, ultimately, celebrate their own lives. Thats th'",1
20822,31-10-2019 20:41,b'RT @SznThaddy: @100gaintrain @IsaiahMender @SupStreamers @SGH_RTs Luigi is tired of being disrespected...\n#LuigisMansion3 #NintendoSwitch #',1
16343,31-10-2019 04:00,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
12973,31-10-2019 14:25,b'RT @canbeconnected: Have you ever wished for #XRP and found some in your account the next day? Drop those addresses below Ill be sending 1',1
22435,31-10-2019 22:12,"b'The #Halloween #parade of #dogs in #costume grand finale! \n\nAll four of our fur #goblins ... Pepe, Lulu, Yuki https://t.co/LBFBamhJIy'",1
16278,31-10-2019 07:23,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
3779,31-10-2019 16:46,b'#happy #trip Cartoon City Print Waterproof Luggage Cover https://t.co/ZgrQnhNruT',1
13478,01-11-2019 08:29,b'RT @CourtneyPartee: #MwspiritweekD275 #2720 #Happy Halloween @GrimardSue @beck_missy @HDmorrissey @AlecsSpotts2720 @GunnarsM0m @HDcoble @al',1
22328,30-10-2019 17:06,b'Tampons for everyone. #genderfluid #genderneutraal #EqualityForAll #tampons #tampax #MentalHealthAwareness\xe2\x80\xa6 https://t.co/oQqoIpkGDE',0
19373,31-10-2019 23:45,"b'RT @RashadaWrites: Happy day, friends! #HappyHalloween #enjoy #autumn #beautiful #flowers #nature\n\nhttps://t.co/q1MqsKwRKa #Writing\n\nCel'",1
23464,31-10-2019 22:09,"b'What an awesome trending music game! \nVery funny, exicting, and challenge!\nCheck it Out! Tiles Hop \n#TilesHop https://t.co/9mM1nz8Mbr'",1
6332,31-10-2019 19:07,b'Check out my TikTok videos if you want #enjoy https://t.co/KP7Y9dRLEE',1
16718,31-10-2019 02:41,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
22644,01-11-2019 06:44,"b'The time to be happy is now, and the place to be happy is here.\n\n#thankful #grateful #everything #blessed https://t.co/Lk2Ali2KAh'",1
10537,31-10-2019 15:25,"b'MY BOOK, ANXIETY GIRL, IS A No. 1 BESTSELLER!\n\n\xf0\x9f\xa5\xb3\xf0\x9f\x93\x9a\xf0\x9f\x8d\xbe\xf0\x9f\x8e\x89\n\nTRY IT FOR FREE WITH THIS EXTENDED PREVIEW...\xe2\x80\xa6 https://t.co/Ew8NaRdnUw'",0
1800,31-10-2019 02:01,"b""RT @DulleyTopBooks: #God sees. #God hears. #God's GOOD will be UPON and WITHIN us ALL today, tomorrow, and forever going forward...#Depress\xe2\x80\xa6""",0
12336,27-10-2019 12:22,b'RT @ariannacblue: The top cause of #insurance claims is #mentalillness but #mHealth technology can help https://t.co/S08KPbNZyl',0
7752,31-10-2019 09:14,"b'Happy day, friends! #HappyHalloween #enjoy #autumn #beautiful #flowers #nature\n\nhttps://t.co/q1MqsKwRKa #Writing https://t.co/hPVF2zAOyP'",1
9544,28-10-2019 12:49,b'Important commentary about the role of police as front line for individuals with #mentalillness. One reason: poor a\xe2\x80\xa6 https://t.co/tLlwIw7obQ',0
13705,31-10-2019 16:36,b'RT @dawnhallybone: It was an absolute privilege to work on this alongside @mindworkmatters @teacherlynds @LessnessHeath @QueensParkPS an op\xe2\x80\xa6',0
15904,30-10-2019 10:28,b'RT @JudeHabib: How do journalists cover the interlocking nature of #homelessness #mentalillness #substancemisuse offending behaviour &amp; othe\xe2\x80\xa6',0
3828,31-10-2019 18:13,"b'#happy Halloween #working #picoftheday #purple #followforfollowback #likeforlikes @ Austin, Texas https://t.co/rduHKiDovv'",1
12007,27-10-2019 20:32,b'RT @AliBeckZeck: First punch: the abuse I suffered. Second punch: #Psychiatry telling me my normal reactions to #abuse were #mentalillness.\xe2\x80\xa6',0
4427,31-10-2019 05:52,b'#TIL Body Dysmorphic disorder is a thing and is serious. Watch this informative video on BDD by @dramadhikari \nto k\xe2\x80\xa6 https://t.co/9tFYGcnzmX',0
13743,31-10-2019 16:09,b'RT @deetheherbalist: This great course from @MazzoniNutri begins next week in our #Edinburgh shop. \n\nWe know how important good nutrition i\xe2\x80\xa6',0
22660,01-11-2019 00:43,b'The whole wide world. #Halloween. \nhttps://t.co/pLu4s19Ko6 #Ministry \n#Enjoy it with Cherish Desire https://t.co/uD80V7ivN7',1
20371,30-10-2019 08:46,"b'RT @ShePreneursNet: How r u #creating #change to #work #smart, be ur own #boss, make a #difference &amp; #enjoy #life to the fullest?? DM us!'",1
23491,31-10-2019 22:39,"b'What an awesome trending music game! \nVery funny, exicting, and challenge!\nCheck it Out! Tiles Hop \n#TilesHop https://t.co/NKRwdg89hc'",1
12039,27-10-2019 06:28,b'RT @AliBeckZeck: Were you aware that pill you were swallowing for #anxiety/#depression was toxic to your brain? Did you know it could damag\xe2\x80\xa6',0
7477,31-10-2019 12:57,b'Great news folks! I\xe2\x80\x99m cured of all my invisible disabilities &amp; physical problems. All it took was a 15 min pip asse\xe2\x80\xa6 https://t.co/nynISo71ai',0
3166,31-10-2019 19:26,"b""Who's ready for Halloween ?  \n#DJLife #Party\n#DJ #PicOfTheDay #Mix #CarpeDiems #SylvainDiems #Djing #Stage https://t.co/BHNjSB6k3u""",1
22411,31-10-2019 20:56,"b'That periodic pic of me smile...\n#smile #happy #selfietime #selfie #health #fitness #niceteeth @ Champaign, Illinois https://t.co/itANuuA7s9'",1
2681,31-10-2019 13:51,"b""RT @the_verivery: VERIVERY - 'Tag Tag Tag' Halloween Special Video\n\n https://t.co/jPiHm3Nsr6\n https://t.co/DhvTxrNc6v\n\n# #VERIVERY #V""",1
6964,01-11-2019 10:12,b'Exhibit moments. :) \n)\nCredits : exjp\n#scene #event #artwork #art #design #display #music #showcase #fans https://t.co/uptKIgiAQc',1
20304,31-10-2019 18:03,b'RT @ServEarth: Creative Young Journalists Sharing Positive Impact Ideas by Passionate Peace Leaders\nPlease Help Retweet \n@YaLa_YL\nhttps://t',1
20226,30-10-2019 08:44,b'RT @SavCafeSA: A reminder of our daily and weekly specials.\n\nTs &amp; Cs apply to all specials so be sure to get the full details from your wai',1
16803,30-10-2019 15:08,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
2136,31-10-2019 16:17,"b""RT @KuchuTimes: #NOW: Panel discussion on addressing #mentalhealth challenges within Uganda's #LGBT+ community.\n\n#InvisibleScars https://t.\xe2\x80\xa6""",0
4741,01-11-2019 06:29,b'@FarmJailhouse great Halloween event #community #fun @HMPYOI_Portland thank you https://t.co/Gogo1JEchA',1
3533,30-10-2019 21:32,"b'#God be with us ALL, including ALL our loved ones forever going forward...#Depression #Prayer'",0
5101,31-10-2019 21:32,b'@RicFlairNatrBoy Ric Flair Happy Halloween  Woo  #halloween #halloweencostume #cool #fun  #smile https://t.co/MpJXwjjNZq',1
14466,31-10-2019 20:35,b'RT @English_bahen: We had so much #crackers #fun!\nHappy #Diwali everyone! Jai Shri Ram \n#Diwaliwishes\n#CrackersWaliDiwali https://t.co/zeG',1
13223,01-11-2019 04:50,b'RT @chriscornell: #tbt Chris trick-or-treating with Cball and Toni \n#Happy Halloween! \n #chriscornell forever https://t.co/9ZSgToVaGm',1
9536,31-10-2019 20:15,b'Imagine how many tons of ink have been wasted throughout history because of doodling.\n\n#fun #thoughtoftheday #jokes #philosophy #conundrum',1
2393,30-10-2019 06:05,"b""RT @PopDataSci_SU: BBC News - Self-harm: Girls 'more likely to end up in hospital' https://t.co/pVcjTYIniT @ProfAnnJohn @ADPMentalHealth #S\xe2\x80\xa6""",0
7446,28-10-2019 15:18,b'Government Mind Control - The #FluorideConspiracy\n\n#enjoy!\n\nhttps://t.co/JYcicAfYPC',1
11300,01-11-2019 01:44,"b'QUESTION FOR YOU\nwhat would it mean, what would it take to create #happy workplaces, #kind workplaces?  what would https://t.co/aEi62ifrX4'",1
17023,30-10-2019 11:26,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
16053,31-10-2019 10:05,"b'RT @KennyDCruz: It\xe2\x80\x99s important to notice the early warning signs of #depression, because it\xe2\x80\x99s much easier to turn i\xe2\x80\xa6 https://t.co/j6lCrcbb20'",0
8822,31-10-2019 13:51,b'Heres a song for you \n\n#NowPlaying #Enjoy #Pop #music #journey #moment #love #FeelSomething #FeelingFresh https://t.co/L2ff62w6IH',1
3425,30-10-2019 07:33,"b'#Enjoy Suzi Silva - FadAZZ, neither #Portugal #Fado nor #Jazz . A #meeting of #styles #sounds and #colours https://t.co/0XAS3sPZTl'",1
2807,30-10-2019 17:01,"b""Shall be heading for 5 km walking in the coming moments. Later upon my return, I'll be working on an application to\xe2\x80\xa6 https://t.co/t1i5QaJbE0""",0
21464,01-11-2019 09:41,b'RT @visitmy2020: RT MalaysiaAsia: Best Night Markets to Visit in Malaysia - https://t.co/aqBTKuvcZ4 #MalaysiaTrulyAsia #VisitMalaysia2020 #',1
14269,31-10-2019 05:43,b'RT @DulleyTopBooks: @royjison @EllizaRozz_02 @franlichauco @pipayski1018 @kagereelias @Fourtynninne @SimpaAbel @leomorzo2 @ysbaff @DumadagA\xe2\x80\xa6',0
20498,29-10-2019 11:10,b'RT @solikin_cak: Heres a song for you \n\n#NowPlaying #Enjoy #Pop #music #journey #moment #love #FeelSomething #FeelingFresh #FeelTheDiffer',1
5837,01-11-2019 07:30,b'Another #dark track to keep on the Halloween mood! #Enjoy! :)\n\nhttps://t.co/ZQQF7Aq8ie',1
23111,31-10-2019 16:46,"b'Twitter: Revitalize yourself with the lavish escape of Retreat. Only one room left, get yours today: https://t.co/XTJ5Jvf7fj'",1
20476,31-10-2019 13:13,b'RT @SMUG2004: Our ED @frankmugisha is a strong advocate for mental health among the LGBTIQ community in Uganda. He joined @IbuUganda at the\xe2\x80\xa6',0
9275,31-10-2019 22:38,b'I know yall got this costume or know someone who got it! Lol #Happy Halloween #FashionNova #Lolabunny  @ Alabama https://t.co/icFHwGA0Js',1
17812,29-10-2019 16:24,b'RT @MiaStJohnBoxer: Great talking with my attorney @markgeragos regarding a new #podcast and my new book coming out! And be sure to look ou\xe2\x80\xa6',0
23727,31-10-2019 13:57,b'Who killed the Six #geneticists? Why? What secret were they dying to protect? https://t.co/n5fEFlqibj  #goodread #happy #claire #anne #joy',1
12612,30-10-2019 15:50,"b'RT @BeyondCoping: ""How significant is the issue? In 2017, #depression was estimated to cause severe impairment in over 10 million American\xe2\x80\xa6'",0
15367,27-10-2019 13:45,"b'RT @HarmlessUK: After a pertinent question at last years conference, and following the rise in #femalesuicide rates we will be hosting the\xe2\x80\xa6'",0
21355,25-10-2019 21:18,"b'RT @VennieKocsis: For those struggling with #suicidal thoughts today, an #affirmation:\n\n\xe2\x80\x9cThese thoughts belong to the abusers. They are not\xe2\x80\xa6'",0
20628,29-10-2019 12:49,"b'RT @stanwawrinka: The food was exquisite, the people around were amazing. Yesterday was a good night in #Paris  ! @kevadamss'",1
809,01-11-2019 01:53,"b""Happy Halloween Y'all! \n\nYouTube @ Ninja Misty's Ninja Nook and @DorkNinjaGaming  \nTwitter @ Ninja_Misty   https://t.co/x9qDcgXYhQ""",1
18686,31-10-2019 14:12,b'RT @PamyB_: @Galck_ke @zandiiiiiiii @annbelky @JayTiche Following people/ pages that don\xe2\x80\x99t trigger my past traumas\nAllowing people I share\xe2\x80\xa6',0
22226,30-10-2019 03:37,"b'STRS Would like to wish the ever so gorgeous @itsgabrielleu a very happy 47th birthday, enjoy \n\n#GabrielleUnion https://t.co/a6CWMpgnVa'",1
10742,31-10-2019 20:12,"b'Nice morning to do some photos. #halloween #halloweencostume #witch #cat #fun #spookycute #blue # @ Seattle, Washin https://t.co/8PQ4K8ug6c'",1
6006,30-10-2019 07:01,b'Awesome #science and #STEM #education #learn4life #ideas by Science4UsSays: Russ_Schwartz KeithPeters_ Glennr1809 M\xe2\x80\xa6 https://t.co/hWZjm5L28R',0
2486,31-10-2019 12:28,"b""RT @SamTaweets: Well it's taken me an afternoon of scouring the interweb, but we managed to find this morning's stoush between Michael Felg""",1
12805,01-11-2019 06:22,b'RT @brandonsillspdx: #broadcasting #live on #twitch right now. Could be #music or #gaming or anything.  Come in and #watch a #livestream an',1
16613,30-10-2019 17:05,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
667,31-10-2019 00:01,"b""Do you agree with Lena? Do you think that exercise can help a person's mental health? \xe2\x80\x93  #bpdvideo\xe2\x80\xa6 https://t.co/38cJN9ltPK""",0
13769,30-10-2019 20:51,b'RT @depress14805208: \xe2\x80\x9cYou hate me? I hate me too\xe2\x80\x9d\n#depression #quotes #depressingquotes',0
17502,01-11-2019 02:24,b'RT @Mageina: Happy Halloween from Zeldas trailer! \n\n#happy #halloween #squid #cephalopod #themagicians #decapodiformes https://t.co/vVvqdd',1
22949,01-11-2019 04:28,b'To work! #Happy https://t.co/DWOfv3wRnP',1
12663,31-10-2019 11:28,b'RT @BinaPattel: MEDICINAL CANNABIS DOES NOT HELP MENTAL #HEALTH #ISSUES - MAJOR NEW STUDY\n\nLARGE BODY RESEARCH SUGGESTS CANNABIS CAN INCREA\xe2\x80\xa6',0
5012,27-10-2019 20:21,b'@NotRockysWife @jonathan_roche @ColmanCreedon I still laugh when I think of Colman at home watching games like jets Vs jags #selfharm',0
8036,31-10-2019 14:01,b'Happy Halloween from A Very Good Website!\n\n#AVeryGoodWebsite #VeryGoodWebsite #WebDeveloper #WebDevelopment https://t.co/q3VLDGw0V1',1
8883,31-10-2019 18:52,b'Hi! #HappyHalloween Have a #fun and #sexy #night. Grab someone close and hug away darlings  \n\nFind some #spooky https://t.co/tJrgdVvgH8',1
21952,31-10-2019 01:03,b'Should I post some of my depressing poems I\xe2\x80\x99ve written\xf0\x9f\x96\xa4\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #poetry #sad #sadteen #depressed #mentalhealth #selfharm #depressedteen',0
19009,31-10-2019 14:07,b'RT @queerhive_kenya: @JayTiche @mwa_kenya @Galck_ke @zandiiiiiiii Sober spaces would be a welcome respite for many LGBTQ+ persons battling\xe2\x80\xa6',0
5443,31-10-2019 23:47,b'12 Prize #GIVEAWAY! #WIN my Best #Car Travel Items 4 #Kids #Prize Pack! Keep the kids #entertained &amp;amp; #happy on https://t.co/ps9qCFYD2V',1
20263,31-10-2019 20:29,b'RT @Scott_Yancey: Dont be afraid to go after the girl/guy of your dreams. #love #lover #wife #marriage #memories #beauty #beautiful #fun',1
14202,31-10-2019 18:40,b'RT @DT_MANCHESTER: Jett wanted to wish you all a #HappyHalloween!\nThis handsome boy is so sweet natured and is still looking for his forev',1
4125,31-10-2019 15:28,"b'#mentalhealth people who say ""oh you think you were abused? stop being in a victim mindset"" bitch I\'ll punch you in your goddamn mouth'",0
9682,28-10-2019 15:29,b'Is Alcoholism a Mental Disorder? #addiction #recovery #mentalillness https://t.co/GYabtGQMdh',0
17248,29-10-2019 01:33,b'RT @LauradeHolanda: #IndieHour #Indiemusic\n#NowOnAir\nKEANE - THE WAY I FEEL \n#NewAlbum \n#Enjoy #discover #recall #GoodMusic\n#WeAreDjWorldRa',1
6886,01-11-2019 08:00,b'Enjoy your weekend!\n.\n.\n.\n#Fridayfunday #weekendvibes #Friday #weekend #fun #dogs #pool #party #poolparty #dogparty https://t.co/hyqDOAEJjc',1
13215,01-11-2019 09:03,b'RT @chriscornell: #tbt Chris trick-or-treating with Cball and Toni \n#Happy Halloween! \n #chriscornell forever https://t.co/9ZSgToVaGm',1
20050,30-10-2019 04:07,b'RT @rexxing69: @JuliaRose_33 Here it is #enjoy. https://t.co/CbBmHgMZgF',1
23211,31-10-2019 15:20,b'Watch Tomorrow Exclusively On YouTube Channel - HAMID MOTIVATION\n\nhttps://t.co/AsO2iiUNK7\n\n#hamidmotivation\xe2\x80\xa6 https://t.co/7Mc15xqC0P',0
3530,01-11-2019 01:01,b'#girls #fun Orgasm Enhancing Lubricant https://t.co/O0YOHOFP7Y https://t.co/JUWX7KwLwh',1
18349,01-11-2019 01:17,b'RT @nickcarter: I wonder why Im happy??  #happy #happiness #notacareintheworld #hawaii #vacation #relaxing https://t.co/Y6haSyC4g1',1
6599,24-10-2019 22:01,b'Delta airlines has delayed me again!  Once I use my miles up I will be switching airline.  #deltaairlines #Delta\xe2\x80\xa6 https://t.co/vCf7xvqU7S',0
23013,28-10-2019 12:21,b'TOTEMS by Faty brand new #ProgressiveHouse single to #Enjoy #dance and have lots of #fun #PlayingNow #beatport https://t.co/zyBZn5sx6N',1
13021,31-10-2019 12:59,b'RT @canbeconnected: Have you ever wished for #XRP and found some in your account the next day? Drop those addresses below Ill be sending 1',1
1428,30-10-2019 16:26,"b""Our university's American football team: Ravens. Shot with #fujifilm  #XT2 on a #DJI  #RoninSC #Gimbal. Lenses used https://t.co/IktWdAOtoa""",1
8937,01-11-2019 01:59,b'Hope you are all having a great Halloween \n\nFollow my twitch https://t.co/OtsHFuLPEo\n#stream #funny #deadbydaylight https://t.co/c9V3YW1xoV',1
3034,28-10-2019 22:04,"b""Tuesday is here and it's looking cloudy. #rain #life #enjoy #isitfridayyet""",1
13985,31-10-2019 20:00,b'RT @doomeddobetter: #HAPPY #HALLOWEEN\n#SPOOKY #DEAD #BIRDS IN FLOWERPOTS\n\nhttps://t.co/S48iV4Wgdk\n\n#halloween2019 #darkpop #ambient #darkam',1
6440,31-10-2019 23:02,b'Come party with us! Prizes for the top 3 costumes! #halloween #food #fun https://t.co/If2uLzOkt5',1
8312,31-10-2019 22:09,b'Happy halloween! Come check out our Halloween magic today!  #physicaltherapy #physio #sportsphysio https://t.co/8FMeIxtoPI',1
23551,28-10-2019 18:00,b'What Does Science Have to Say about Gun Violence and Video Games and Mental Illness? #gunviolence\xe2\x80\xa6 https://t.co/yM2B52BzfG',0
15360,31-10-2019 15:50,b'RT @HansNAppel: \xe2\x9a\xa0\xef\xb8\x8f Warning \xe2\x9a\xa0\xef\xb8\x8f #Mentalhealth #SuicidePrevention \nEp #39 Dennis Gillan @Dgillan \n\n**This might be the most important message\xe2\x80\xa6',0
10995,26-10-2019 16:49,b'Our \xe2\x80\x9cRight Now\xe2\x80\x9d decisions have to be made with the best intentions for later.  \xe2\x80\x9cSigns\xe2\x80\x9d Available On Amazon\xe2\x80\xa6 https://t.co/7Cs1L2y92w',0
4656,31-10-2019 17:53,b'@CasbahSahara @Estefania_Osc Must have been #fun and #yummy #CupCakes',1
3793,31-10-2019 18:55,b'#Happy Birthday Sir - Mahesh Hardware and Pipes Pvt. Ltd https://t.co/VGHrHoau2T',1
2083,31-10-2019 17:20,"b""RT @joeveahaley1: Whoop  Whoop  We Can All Say We've Been Through It Wit Some Faith Put Ya Back Into It! Many Timez Ya Just Rise Above""",1
10994,31-10-2019 20:33,b'Our #swede #jackolanterns all lit up and have been keeping watch over our #house while we went out to #trickortreat https://t.co/IRSh9Rcud9',1
22360,31-10-2019 12:46,b'tfw you try to smile and the only thing that happens is a twitch. #depression #mentalhealth',0
12641,29-10-2019 21:10,"b'RT @BI_Forensic_CPA: Find YOUR #special #gifts &amp; #share them with #Everyone everywhere, it WILL create #JOY! \n\n#TuesdayMotivation #quote #'",1
